Territorio;Edad;Medida;Sexo;Valor;
Sierra de Yeguas;De 5 a 9 años;Inmigraciones ;Hombres;2;
Sierra de Yeguas;De 5 a 9 años;Inmigraciones ;Mujeres;1;
Sierra de Yeguas;De 10 a 14 años;Inmigraciones ;Hombres;3;
Sierra de Yeguas;De 10 a 14 años;Inmigraciones ;Mujeres;1;
Sierra de Yeguas;De 15 a 19 años;Inmigraciones ;Hombres;5;
Sierra de Yeguas;De 15 a 19 años;Inmigraciones ;Mujeres;9;
Sierra de Yeguas;De 20 a 24 años;Inmigraciones ;Hombres;6;
Sierra de Yeguas;De 20 a 24 años;Inmigraciones ;Mujeres;5;
Sierra de Yeguas;De 25 a 29 años;Inmigraciones ;Hombres;3;
Sierra de Yeguas;De 25 a 29 años;Inmigraciones ;Mujeres;5;
Sierra de Yeguas;De 30 a 34 años;Inmigraciones ;Hombres;7;
Sierra de Yeguas;De 30 a 34 años;Inmigraciones ;Mujeres;8;
Sierra de Yeguas;De 35 a 39 años;Inmigraciones ;Hombres;13;
Sierra de Yeguas;De 35 a 39 años;Inmigraciones ;Mujeres;5;
Sierra de Yeguas;De 40 a 44 años;Inmigraciones ;Hombres;7;
Sierra de Yeguas;De 40 a 44 años;Inmigraciones ;Mujeres;8;
Sierra de Yeguas;De 45 a 49 años;Inmigraciones ;Hombres;8;
Sierra de Yeguas;De 45 a 49 años;Inmigraciones ;Mujeres;8;
Sierra de Yeguas;De 50 a 54 años;Inmigraciones ;Hombres;4;
Sierra de Yeguas;De 50 a 54 años;Inmigraciones ;Mujeres;1;
Sierra de Yeguas;De 55 a 59 años;Inmigraciones ;Hombres;3;
Sierra de Yeguas;De 55 a 59 años;Inmigraciones ;Mujeres;2;
Sierra de Yeguas;De 60 a 64 años;Inmigraciones ;Hombres;3;
Sierra de Yeguas;De 60 a 64 años;Inmigraciones ;Mujeres;3;
Sierra de Yeguas;De 65 y más años;Inmigraciones ;Hombres;8;
Sierra de Yeguas;De 65 y más años;Inmigraciones ;Mujeres;9;
Sierra de Yeguas;TOTAL;Inmigraciones ;Hombres;74;
Sierra de Yeguas;TOTAL;Inmigraciones ;Mujeres;68;
Teba;De 0 a 4 años;Inmigraciones ;Hombres;5;
Teba;De 0 a 4 años;Inmigraciones ;Mujeres;4;
Teba;De 5 a 9 años;Inmigraciones ;Hombres;5;
Teba;De 5 a 9 años;Inmigraciones ;Mujeres;3;
Teba;De 10 a 14 años;Inmigraciones ;Hombres;4;
Teba;De 10 a 14 años;Inmigraciones ;Mujeres;5;
Teba;De 15 a 19 años;Inmigraciones ;Hombres;-;
Teba;De 15 a 19 años;Inmigraciones ;Mujeres;2;
Teba;De 20 a 24 años;Inmigraciones ;Hombres;7;
Teba;De 20 a 24 años;Inmigraciones ;Mujeres;8;
Teba;De 25 a 29 años;Inmigraciones ;Hombres;7;
Teba;De 25 a 29 años;Inmigraciones ;Mujeres;7;
Teba;De 30 a 34 años;Inmigraciones ;Hombres;7;
Teba;De 30 a 34 años;Inmigraciones ;Mujeres;6;
Teba;De 35 a 39 años;Inmigraciones ;Hombres;9;
Teba;De 35 a 39 años;Inmigraciones ;Mujeres;7;
Teba;De 40 a 44 años;Inmigraciones ;Hombres;4;
Teba;De 40 a 44 años;Inmigraciones ;Mujeres;3;
Teba;De 45 a 49 años;Inmigraciones ;Hombres;9;
Teba;De 45 a 49 años;Inmigraciones ;Mujeres;7;
Teba;De 50 a 54 años;Inmigraciones ;Hombres;1;
Teba;De 50 a 54 años;Inmigraciones ;Mujeres;3;
Teba;De 55 a 59 años;Inmigraciones ;Hombres;2;
Teba;De 55 a 59 años;Inmigraciones ;Mujeres;5;
Teba;De 60 a 64 años;Inmigraciones ;Hombres;4;
Teba;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Teba;De 65 y más años;Inmigraciones ;Hombres;2;
Teba;De 65 y más años;Inmigraciones ;Mujeres;1;
Teba;TOTAL;Inmigraciones ;Hombres;66;
Teba;TOTAL;Inmigraciones ;Mujeres;62;
Tolox;De 0 a 4 años;Inmigraciones ;Hombres;2;
Tolox;De 0 a 4 años;Inmigraciones ;Mujeres;4;
Tolox;De 5 a 9 años;Inmigraciones ;Hombres;3;
Tolox;De 5 a 9 años;Inmigraciones ;Mujeres;7;
Tolox;De 10 a 14 años;Inmigraciones ;Hombres;8;
Tolox;De 10 a 14 años;Inmigraciones ;Mujeres;4;
Tolox;De 15 a 19 años;Inmigraciones ;Hombres;5;
Tolox;De 15 a 19 años;Inmigraciones ;Mujeres;3;
Tolox;De 20 a 24 años;Inmigraciones ;Hombres;6;
Tolox;De 20 a 24 años;Inmigraciones ;Mujeres;4;
Tolox;De 25 a 29 años;Inmigraciones ;Hombres;7;
Tolox;De 25 a 29 años;Inmigraciones ;Mujeres;5;
Tolox;De 30 a 34 años;Inmigraciones ;Hombres;6;
Tolox;De 30 a 34 años;Inmigraciones ;Mujeres;6;
Tolox;De 35 a 39 años;Inmigraciones ;Hombres;10;
Tolox;De 35 a 39 años;Inmigraciones ;Mujeres;9;
Tolox;De 40 a 44 años;Inmigraciones ;Hombres;8;
Tolox;De 40 a 44 años;Inmigraciones ;Mujeres;9;
Tolox;De 45 a 49 años;Inmigraciones ;Hombres;6;
Tolox;De 45 a 49 años;Inmigraciones ;Mujeres;4;
Tolox;De 50 a 54 años;Inmigraciones ;Hombres;7;
Tolox;De 50 a 54 años;Inmigraciones ;Mujeres;7;
Tolox;De 55 a 59 años;Inmigraciones ;Hombres;5;
Tolox;De 55 a 59 años;Inmigraciones ;Mujeres;3;
Tolox;De 60 a 64 años;Inmigraciones ;Hombres;4;
Tolox;De 60 a 64 años;Inmigraciones ;Mujeres;5;
Tolox;De 65 y más años;Inmigraciones ;Hombres;8;
Tolox;De 65 y más años;Inmigraciones ;Mujeres;3;
Tolox;TOTAL;Inmigraciones ;Hombres;85;
Tolox;TOTAL;Inmigraciones ;Mujeres;73;
Torremolinos;De 0 a 4 años;Inmigraciones ;Hombres;114;
Torremolinos;De 0 a 4 años;Inmigraciones ;Mujeres;111;
Torremolinos;De 5 a 9 años;Inmigraciones ;Hombres;113;
Torremolinos;De 5 a 9 años;Inmigraciones ;Mujeres;119;
Torremolinos;De 10 a 14 años;Inmigraciones ;Hombres;114;
Torremolinos;De 10 a 14 años;Inmigraciones ;Mujeres;105;
Torremolinos;De 15 a 19 años;Inmigraciones ;Hombres;121;
Torremolinos;De 15 a 19 años;Inmigraciones ;Mujeres;109;
Torremolinos;De 20 a 24 años;Inmigraciones ;Hombres;182;
Torremolinos;De 20 a 24 años;Inmigraciones ;Mujeres;178;
Torremolinos;De 25 a 29 años;Inmigraciones ;Hombres;279;
Torremolinos;De 25 a 29 años;Inmigraciones ;Mujeres;294;
Torremolinos;De 30 a 34 años;Inmigraciones ;Hombres;375;
Torremolinos;De 30 a 34 años;Inmigraciones ;Mujeres;322;
Torremolinos;De 35 a 39 años;Inmigraciones ;Hombres;357;
Torremolinos;De 35 a 39 años;Inmigraciones ;Mujeres;266;
Torremolinos;De 40 a 44 años;Inmigraciones ;Hombres;283;
Torremolinos;De 40 a 44 años;Inmigraciones ;Mujeres;207;
Torremolinos;De 45 a 49 años;Inmigraciones ;Hombres;263;
Torremolinos;De 45 a 49 años;Inmigraciones ;Mujeres;199;
Torremolinos;De 50 a 54 años;Inmigraciones ;Hombres;181;
Torremolinos;De 50 a 54 años;Inmigraciones ;Mujeres;173;
Torremolinos;De 55 a 59 años;Inmigraciones ;Hombres;184;
Torremolinos;De 55 a 59 años;Inmigraciones ;Mujeres;148;
Torremolinos;De 60 a 64 años;Inmigraciones ;Hombres;121;
Torremolinos;De 60 a 64 años;Inmigraciones ;Mujeres;99;
Torremolinos;De 65 y más años;Inmigraciones ;Hombres;248;
Torremolinos;De 65 y más años;Inmigraciones ;Mujeres;268;
Torremolinos;TOTAL;Inmigraciones ;Hombres;2935;
Torremolinos;TOTAL;Inmigraciones ;Mujeres;2598;
Torrox;De 0 a 4 años;Inmigraciones ;Hombres;36;
Torrox;De 0 a 4 años;Inmigraciones ;Mujeres;41;
Torrox;De 5 a 9 años;Inmigraciones ;Hombres;35;
Torrox;De 5 a 9 años;Inmigraciones ;Mujeres;41;
Torrox;De 10 a 14 años;Inmigraciones ;Hombres;22;
Torrox;De 10 a 14 años;Inmigraciones ;Mujeres;33;
Torrox;De 15 a 19 años;Inmigraciones ;Hombres;39;
Torrox;De 15 a 19 años;Inmigraciones ;Mujeres;39;
Torrox;De 20 a 24 años;Inmigraciones ;Hombres;57;
Torrox;De 20 a 24 años;Inmigraciones ;Mujeres;45;
Torrox;De 25 a 29 años;Inmigraciones ;Hombres;67;
Torrox;De 25 a 29 años;Inmigraciones ;Mujeres;66;
Torrox;De 30 a 34 años;Inmigraciones ;Hombres;68;
Torrox;De 30 a 34 años;Inmigraciones ;Mujeres;95;
Torrox;De 35 a 39 años;Inmigraciones ;Hombres;78;
Torrox;De 35 a 39 años;Inmigraciones ;Mujeres;78;
Torrox;De 40 a 44 años;Inmigraciones ;Hombres;70;
Torrox;De 40 a 44 años;Inmigraciones ;Mujeres;71;
Torrox;De 45 a 49 años;Inmigraciones ;Hombres;53;
Torrox;De 45 a 49 años;Inmigraciones ;Mujeres;59;
Torrox;De 50 a 54 años;Inmigraciones ;Hombres;58;
Torrox;De 50 a 54 años;Inmigraciones ;Mujeres;66;
Torrox;De 55 a 59 años;Inmigraciones ;Hombres;74;
Torrox;De 55 a 59 años;Inmigraciones ;Mujeres;72;
Torrox;De 60 a 64 años;Inmigraciones ;Hombres;66;
Torrox;De 60 a 64 años;Inmigraciones ;Mujeres;62;
Torrox;De 65 y más años;Inmigraciones ;Hombres;151;
Torrox;De 65 y más años;Inmigraciones ;Mujeres;154;
Torrox;TOTAL;Inmigraciones ;Hombres;874;
Torrox;TOTAL;Inmigraciones ;Mujeres;922;
Totalán;De 0 a 4 años;Inmigraciones ;Hombres;2;
Totalán;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Totalán;De 5 a 9 años;Inmigraciones ;Hombres;1;
Totalán;De 5 a 9 años;Inmigraciones ;Mujeres;1;
Totalán;De 10 a 14 años;Inmigraciones ;Hombres;-;
Totalán;De 10 a 14 años;Inmigraciones ;Mujeres;-;
Totalán;De 15 a 19 años;Inmigraciones ;Hombres;1;
Totalán;De 15 a 19 años;Inmigraciones ;Mujeres;1;
Totalán;De 20 a 24 años;Inmigraciones ;Hombres;2;
Totalán;De 20 a 24 años;Inmigraciones ;Mujeres;4;
Totalán;De 25 a 29 años;Inmigraciones ;Hombres;2;
Totalán;De 25 a 29 años;Inmigraciones ;Mujeres;-;
Totalán;De 30 a 34 años;Inmigraciones ;Hombres;3;
Totalán;De 30 a 34 años;Inmigraciones ;Mujeres;2;
Totalán;De 35 a 39 años;Inmigraciones ;Hombres;2;
Totalán;De 35 a 39 años;Inmigraciones ;Mujeres;2;
Totalán;De 40 a 44 años;Inmigraciones ;Hombres;4;
Totalán;De 40 a 44 años;Inmigraciones ;Mujeres;4;
Totalán;De 45 a 49 años;Inmigraciones ;Hombres;3;
Totalán;De 45 a 49 años;Inmigraciones ;Mujeres;1;
Totalán;De 50 a 54 años;Inmigraciones ;Hombres;1;
Totalán;De 50 a 54 años;Inmigraciones ;Mujeres;2;
Totalán;De 55 a 59 años;Inmigraciones ;Hombres;2;
Totalán;De 55 a 59 años;Inmigraciones ;Mujeres;1;
Totalán;De 60 a 64 años;Inmigraciones ;Hombres;-;
Totalán;De 60 a 64 años;Inmigraciones ;Mujeres;3;
Totalán;De 65 y más años;Inmigraciones ;Hombres;-;
Totalán;De 65 y más años;Inmigraciones ;Mujeres;1;
Totalán;TOTAL;Inmigraciones ;Hombres;23;
Totalán;TOTAL;Inmigraciones ;Mujeres;23;
Valle de Abdalajís;De 0 a 4 años;Inmigraciones ;Hombres;2;
Valle de Abdalajís;De 0 a 4 años;Inmigraciones ;Mujeres;2;
Valle de Abdalajís;De 5 a 9 años;Inmigraciones ;Hombres;3;
Valle de Abdalajís;De 5 a 9 años;Inmigraciones ;Mujeres;2;
Valle de Abdalajís;De 10 a 14 años;Inmigraciones ;Hombres;1;
Valle de Abdalajís;De 10 a 14 años;Inmigraciones ;Mujeres;-;
Valle de Abdalajís;De 15 a 19 años;Inmigraciones ;Hombres;-;
Valle de Abdalajís;De 15 a 19 años;Inmigraciones ;Mujeres;2;
Valle de Abdalajís;De 20 a 24 años;Inmigraciones ;Hombres;3;
Valle de Abdalajís;De 20 a 24 años;Inmigraciones ;Mujeres;4;
Valle de Abdalajís;De 25 a 29 años;Inmigraciones ;Hombres;2;
Valle de Abdalajís;De 25 a 29 años;Inmigraciones ;Mujeres;6;
Valle de Abdalajís;De 30 a 34 años;Inmigraciones ;Hombres;1;
Valle de Abdalajís;De 30 a 34 años;Inmigraciones ;Mujeres;3;
Valle de Abdalajís;De 35 a 39 años;Inmigraciones ;Hombres;4;
Valle de Abdalajís;De 35 a 39 años;Inmigraciones ;Mujeres;2;
Valle de Abdalajís;De 40 a 44 años;Inmigraciones ;Hombres;2;
Valle de Abdalajís;De 40 a 44 años;Inmigraciones ;Mujeres;4;
Valle de Abdalajís;De 45 a 49 años;Inmigraciones ;Hombres;3;
Valle de Abdalajís;De 45 a 49 años;Inmigraciones ;Mujeres;1;
Valle de Abdalajís;De 50 a 54 años;Inmigraciones ;Hombres;2;
Valle de Abdalajís;De 50 a 54 años;Inmigraciones ;Mujeres;5;
Valle de Abdalajís;De 55 a 59 años;Inmigraciones ;Hombres;2;
Valle de Abdalajís;De 55 a 59 años;Inmigraciones ;Mujeres;-;
Valle de Abdalajís;De 60 a 64 años;Inmigraciones ;Hombres;-;
Valle de Abdalajís;De 60 a 64 años;Inmigraciones ;Mujeres;-;
Valle de Abdalajís;De 65 y más años;Inmigraciones ;Hombres;5;
Valle de Abdalajís;De 65 y más años;Inmigraciones ;Mujeres;9;
Valle de Abdalajís;TOTAL;Inmigraciones ;Hombres;30;
Valle de Abdalajís;TOTAL;Inmigraciones ;Mujeres;40;
Vélez-Málaga;De 0 a 4 años;Inmigraciones ;Hombres;130;
Vélez-Málaga;De 0 a 4 años;Inmigraciones ;Mujeres;116;
Vélez-Málaga;De 5 a 9 años;Inmigraciones ;Hombres;129;
Vélez-Málaga;De 5 a 9 años;Inmigraciones ;Mujeres;114;
Vélez-Málaga;De 10 a 14 años;Inmigraciones ;Hombres;104;
Vélez-Málaga;De 10 a 14 años;Inmigraciones ;Mujeres;102;
Vélez-Málaga;De 15 a 19 años;Inmigraciones ;Hombres;107;
Vélez-Málaga;De 15 a 19 años;Inmigraciones ;Mujeres;112;
Vélez-Málaga;De 20 a 24 años;Inmigraciones ;Hombres;153;
Vélez-Málaga;De 20 a 24 años;Inmigraciones ;Mujeres;130;
Vélez-Málaga;De 25 a 29 años;Inmigraciones ;Hombres;175;
Vélez-Málaga;De 25 a 29 años;Inmigraciones ;Mujeres;220;
Vélez-Málaga;De 30 a 34 años;Inmigraciones ;Hombres;217;
Vélez-Málaga;De 30 a 34 años;Inmigraciones ;Mujeres;247;
Vélez-Málaga;De 35 a 39 años;Inmigraciones ;Hombres;216;
Vélez-Málaga;De 35 a 39 años;Inmigraciones ;Mujeres;240;
Vélez-Málaga;De 40 a 44 años;Inmigraciones ;Hombres;234;
Vélez-Málaga;De 40 a 44 años;Inmigraciones ;Mujeres;215;
Vélez-Málaga;De 45 a 49 años;Inmigraciones ;Hombres;154;
Vélez-Málaga;De 45 a 49 años;Inmigraciones ;Mujeres;178;
Vélez-Málaga;De 50 a 54 años;Inmigraciones ;Hombres;151;
Vélez-Málaga;De 50 a 54 años;Inmigraciones ;Mujeres;165;
Vélez-Málaga;De 55 a 59 años;Inmigraciones ;Hombres;133;
Vélez-Málaga;De 55 a 59 años;Inmigraciones ;Mujeres;139;
Vélez-Málaga;De 60 a 64 años;Inmigraciones ;Hombres;118;
Vélez-Málaga;De 60 a 64 años;Inmigraciones ;Mujeres;97;
Vélez-Málaga;De 65 y más años;Inmigraciones ;Hombres;258;
Vélez-Málaga;De 65 y más años;Inmigraciones ;Mujeres;301;
Vélez-Málaga;TOTAL;Inmigraciones ;Hombres;2279;
Vélez-Málaga;TOTAL;Inmigraciones ;Mujeres;2376;
Villanueva de Algaidas;De 0 a 4 años;Inmigraciones ;Hombres;4;
Villanueva de Algaidas;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Villanueva de Algaidas;De 5 a 9 años;Inmigraciones ;Hombres;5;
Villanueva de Algaidas;De 5 a 9 años;Inmigraciones ;Mujeres;3;
Villanueva de Algaidas;De 10 a 14 años;Inmigraciones ;Hombres;3;
Villanueva de Algaidas;De 10 a 14 años;Inmigraciones ;Mujeres;2;
Villanueva de Algaidas;De 15 a 19 años;Inmigraciones ;Hombres;2;
Villanueva de Algaidas;De 15 a 19 años;Inmigraciones ;Mujeres;5;
Villanueva de Algaidas;De 20 a 24 años;Inmigraciones ;Hombres;6;
Villanueva de Algaidas;De 20 a 24 años;Inmigraciones ;Mujeres;5;
Villanueva de Algaidas;De 25 a 29 años;Inmigraciones ;Hombres;5;
Villanueva de Algaidas;De 25 a 29 años;Inmigraciones ;Mujeres;6;
Villanueva de Algaidas;De 30 a 34 años;Inmigraciones ;Hombres;6;
Villanueva de Algaidas;De 30 a 34 años;Inmigraciones ;Mujeres;4;
Villanueva de Algaidas;De 35 a 39 años;Inmigraciones ;Hombres;11;
Villanueva de Algaidas;De 35 a 39 años;Inmigraciones ;Mujeres;7;
Villanueva de Algaidas;De 40 a 44 años;Inmigraciones ;Hombres;5;
Villanueva de Algaidas;De 40 a 44 años;Inmigraciones ;Mujeres;6;
Villanueva de Algaidas;De 45 a 49 años;Inmigraciones ;Hombres;3;
Villanueva de Algaidas;De 45 a 49 años;Inmigraciones ;Mujeres;5;
Villanueva de Algaidas;De 50 a 54 años;Inmigraciones ;Hombres;2;
Villanueva de Algaidas;De 50 a 54 años;Inmigraciones ;Mujeres;5;
Villanueva de Algaidas;De 55 a 59 años;Inmigraciones ;Hombres;5;
Villanueva de Algaidas;De 55 a 59 años;Inmigraciones ;Mujeres;4;
Villanueva de Algaidas;De 60 a 64 años;Inmigraciones ;Hombres;1;
Villanueva de Algaidas;De 60 a 64 años;Inmigraciones ;Mujeres;4;
Villanueva de Algaidas;De 65 y más años;Inmigraciones ;Hombres;7;
Villanueva de Algaidas;De 65 y más años;Inmigraciones ;Mujeres;5;
Villanueva de Algaidas;TOTAL;Inmigraciones ;Hombres;65;
Villanueva de Algaidas;TOTAL;Inmigraciones ;Mujeres;62;
Villanueva de la Concepción;De 0 a 4 años;Inmigraciones ;Hombres;2;
Villanueva de la Concepción;De 0 a 4 años;Inmigraciones ;Mujeres;5;
Villanueva de la Concepción;De 5 a 9 años;Inmigraciones ;Hombres;2;
Villanueva de la Concepción;De 5 a 9 años;Inmigraciones ;Mujeres;8;
Villanueva de la Concepción;De 10 a 14 años;Inmigraciones ;Hombres;3;
Villanueva de la Concepción;De 10 a 14 años;Inmigraciones ;Mujeres;3;
Villanueva de la Concepción;De 15 a 19 años;Inmigraciones ;Hombres;5;
Villanueva de la Concepción;De 15 a 19 años;Inmigraciones ;Mujeres;2;
Villanueva de la Concepción;De 20 a 24 años;Inmigraciones ;Hombres;4;
Villanueva de la Concepción;De 20 a 24 años;Inmigraciones ;Mujeres;3;
Villanueva de la Concepción;De 25 a 29 años;Inmigraciones ;Hombres;2;
Villanueva de la Concepción;De 25 a 29 años;Inmigraciones ;Mujeres;7;
Villanueva de la Concepción;De 30 a 34 años;Inmigraciones ;Hombres;3;
Villanueva de la Concepción;De 30 a 34 años;Inmigraciones ;Mujeres;9;
Villanueva de la Concepción;De 35 a 39 años;Inmigraciones ;Hombres;5;
Villanueva de la Concepción;De 35 a 39 años;Inmigraciones ;Mujeres;9;
Villanueva de la Concepción;De 40 a 44 años;Inmigraciones ;Hombres;5;
Villanueva de la Concepción;De 40 a 44 años;Inmigraciones ;Mujeres;3;
Villanueva de la Concepción;De 45 a 49 años;Inmigraciones ;Hombres;4;
Villanueva de la Concepción;De 45 a 49 años;Inmigraciones ;Mujeres;6;
Villanueva de la Concepción;De 50 a 54 años;Inmigraciones ;Hombres;3;
Villanueva de la Concepción;De 50 a 54 años;Inmigraciones ;Mujeres;1;
Villanueva de la Concepción;De 55 a 59 años;Inmigraciones ;Hombres;5;
Villanueva de la Concepción;De 55 a 59 años;Inmigraciones ;Mujeres;2;
Villanueva de la Concepción;De 60 a 64 años;Inmigraciones ;Hombres;2;
Villanueva de la Concepción;De 60 a 64 años;Inmigraciones ;Mujeres;7;
Villanueva de la Concepción;De 65 y más años;Inmigraciones ;Hombres;6;
Villanueva de la Concepción;De 65 y más años;Inmigraciones ;Mujeres;5;
Villanueva de la Concepción;TOTAL;Inmigraciones ;Hombres;51;
Villanueva de la Concepción;TOTAL;Inmigraciones ;Mujeres;70;
Villanueva de Tapia;De 0 a 4 años;Inmigraciones ;Hombres;-;
Villanueva de Tapia;De 0 a 4 años;Inmigraciones ;Mujeres;1;
Villanueva de Tapia;De 5 a 9 años;Inmigraciones ;Hombres;2;
Villanueva de Tapia;De 5 a 9 años;Inmigraciones ;Mujeres;-;
Villanueva de Tapia;De 10 a 14 años;Inmigraciones ;Hombres;1;
Villanueva de Tapia;De 10 a 14 años;Inmigraciones ;Mujeres;-;
Villanueva de Tapia;De 15 a 19 años;Inmigraciones ;Hombres;-;
Villanueva de Tapia;De 15 a 19 años;Inmigraciones ;Mujeres;-;
Villanueva de Tapia;De 20 a 24 años;Inmigraciones ;Hombres;1;
Villanueva de Tapia;De 20 a 24 años;Inmigraciones ;Mujeres;1;
Villanueva de Tapia;De 25 a 29 años;Inmigraciones ;Hombres;1;
Villanueva de Tapia;De 25 a 29 años;Inmigraciones ;Mujeres;2;
Villanueva de Tapia;De 30 a 34 años;Inmigraciones ;Hombres;2;
Villanueva de Tapia;De 30 a 34 años;Inmigraciones ;Mujeres;3;
Villanueva de Tapia;De 35 a 39 años;Inmigraciones ;Hombres;1;
Villanueva de Tapia;De 35 a 39 años;Inmigraciones ;Mujeres;2;
Villanueva de Tapia;De 40 a 44 años;Inmigraciones ;Hombres;-;
Villanueva de Tapia;De 40 a 44 años;Inmigraciones ;Mujeres;2;
Villanueva de Tapia;De 45 a 49 años;Inmigraciones ;Hombres;-;
Villanueva de Tapia;De 45 a 49 años;Inmigraciones ;Mujeres;2;
Villanueva de Tapia;De 50 a 54 años;Inmigraciones ;Hombres;-;
Villanueva de Tapia;De 50 a 54 años;Inmigraciones ;Mujeres;2;
Villanueva de Tapia;De 55 a 59 años;Inmigraciones ;Hombres;-;
Villanueva de Tapia;De 55 a 59 años;Inmigraciones ;Mujeres;1;
Villanueva de Tapia;De 60 a 64 años;Inmigraciones ;Hombres;1;
Villanueva de Tapia;De 60 a 64 años;Inmigraciones ;Mujeres;1;
Villanueva de Tapia;De 65 y más años;Inmigraciones ;Hombres;3;
Villanueva de Tapia;De 65 y más años;Inmigraciones ;Mujeres;2;
Villanueva de Tapia;TOTAL;Inmigraciones ;Hombres;12;
Villanueva de Tapia;TOTAL;Inmigraciones ;Mujeres;19;
Villanueva del Rosario;De 0 a 4 años;Inmigraciones ;Hombres;3;
Villanueva del Rosario;De 0 a 4 años;Inmigraciones ;Mujeres;2;
Villanueva del Rosario;De 5 a 9 años;Inmigraciones ;Hombres;4;
Villanueva del Rosario;De 5 a 9 años;Inmigraciones ;Mujeres;1;
Villanueva del Rosario;De 10 a 14 años;Inmigraciones ;Hombres;2;
Villanueva del Rosario;De 10 a 14 años;Inmigraciones ;Mujeres;3;
Villanueva del Rosario;De 15 a 19 años;Inmigraciones ;Hombres;5;
Villanueva del Rosario;De 15 a 19 años;Inmigraciones ;Mujeres;3;
Villanueva del Rosario;De 20 a 24 años;Inmigraciones ;Hombres;5;
Villanueva del Rosario;De 20 a 24 años;Inmigraciones ;Mujeres;7;
Villanueva del Rosario;De 25 a 29 años;Inmigraciones ;Hombres;6;
Villanueva del Rosario;De 25 a 29 años;Inmigraciones ;Mujeres;6;
Villanueva del Rosario;De 30 a 34 años;Inmigraciones ;Hombres;5;
Villanueva del Rosario;De 30 a 34 años;Inmigraciones ;Mujeres;5;
Villanueva del Rosario;De 35 a 39 años;Inmigraciones ;Hombres;2;
Villanueva del Rosario;De 35 a 39 años;Inmigraciones ;Mujeres;9;
Villanueva del Rosario;De 40 a 44 años;Inmigraciones ;Hombres;5;
Villanueva del Rosario;De 40 a 44 años;Inmigraciones ;Mujeres;9;
Villanueva del Rosario;De 45 a 49 años;Inmigraciones ;Hombres;10;
Villanueva del Rosario;De 45 a 49 años;Inmigraciones ;Mujeres;4;
Villanueva del Rosario;De 50 a 54 años;Inmigraciones ;Hombres;3;
Villanueva del Rosario;De 50 a 54 años;Inmigraciones ;Mujeres;6;
Villanueva del Rosario;De 55 a 59 años;Inmigraciones ;Hombres;4;
Villanueva del Rosario;De 55 a 59 años;Inmigraciones ;Mujeres;5;
Villanueva del Rosario;De 60 a 64 años;Inmigraciones ;Hombres;-;
Villanueva del Rosario;De 60 a 64 años;Inmigraciones ;Mujeres;5;
Villanueva del Rosario;De 65 y más años;Inmigraciones ;Hombres;9;
Villanueva del Rosario;De 65 y más años;Inmigraciones ;Mujeres;11;
Villanueva del Rosario;TOTAL;Inmigraciones ;Hombres;63;
Villanueva del Rosario;TOTAL;Inmigraciones ;Mujeres;76;
Villanueva del Trabuco;De 0 a 4 años;Inmigraciones ;Hombres;2;
Villanueva del Trabuco;De 0 a 4 años;Inmigraciones ;Mujeres;4;
Villanueva del Trabuco;De 5 a 9 años;Inmigraciones ;Hombres;5;
Villanueva del Trabuco;De 5 a 9 años;Inmigraciones ;Mujeres;8;
Villanueva del Trabuco;De 10 a 14 años;Inmigraciones ;Hombres;7;
Villanueva del Trabuco;De 10 a 14 años;Inmigraciones ;Mujeres;8;
Villanueva del Trabuco;De 15 a 19 años;Inmigraciones ;Hombres;9;
Villanueva del Trabuco;De 15 a 19 años;Inmigraciones ;Mujeres;5;
Villanueva del Trabuco;De 20 a 24 años;Inmigraciones ;Hombres;8;
Villanueva del Trabuco;De 20 a 24 años;Inmigraciones ;Mujeres;5;
Villanueva del Trabuco;De 25 a 29 años;Inmigraciones ;Hombres;13;
Villanueva del Trabuco;De 25 a 29 años;Inmigraciones ;Mujeres;8;
Villanueva del Trabuco;De 30 a 34 años;Inmigraciones ;Hombres;15;
Villanueva del Trabuco;De 30 a 34 años;Inmigraciones ;Mujeres;15;
Villanueva del Trabuco;De 35 a 39 años;Inmigraciones ;Hombres;5;
Villanueva del Trabuco;De 35 a 39 años;Inmigraciones ;Mujeres;8;
Villanueva del Trabuco;De 40 a 44 años;Inmigraciones ;Hombres;13;
Villanueva del Trabuco;De 40 a 44 años;Inmigraciones ;Mujeres;5;
Villanueva del Trabuco;De 45 a 49 años;Inmigraciones ;Hombres;10;
Villanueva del Trabuco;De 45 a 49 años;Inmigraciones ;Mujeres;13;
Villanueva del Trabuco;De 50 a 54 años;Inmigraciones ;Hombres;10;
Villanueva del Trabuco;De 50 a 54 años;Inmigraciones ;Mujeres;5;
Villanueva del Trabuco;De 55 a 59 años;Inmigraciones ;Hombres;6;
Villanueva del Trabuco;De 55 a 59 años;Inmigraciones ;Mujeres;5;
Villanueva del Trabuco;De 60 a 64 años;Inmigraciones ;Hombres;5;
Villanueva del Trabuco;De 60 a 64 años;Inmigraciones ;Mujeres;4;
Villanueva del Trabuco;De 65 y más años;Inmigraciones ;Hombres;13;
Villanueva del Trabuco;De 65 y más años;Inmigraciones ;Mujeres;16;
Villanueva del Trabuco;TOTAL;Inmigraciones ;Hombres;121;
Villanueva del Trabuco;TOTAL;Inmigraciones ;Mujeres;109;
